# Sheet: Sheet1
Typhoon Name,Year,Region,Province,City/Municipality,Families,Person,Brgy,Dead,Injured/Ill,Missing,Totally,Partially,Total,Quantity,Cost,Assistance_Type_Normalized,Category
KRISTINE-LEON,2024,Barmm,Lanao Del Sur,LUMBACA UNAYAN,13,65,3,,,,,,,,,,
KRISTINE-LEON,2024,Barmm,Lanao Del Sur,MADAMBA,1,1,1,,,,1,0,1,,,,
KRISTINE-LEON,2024,Barmm,Maguindanao Del Sur,MAMASAPANO,6574,32870,14,,,,,,,,,,
KRISTINE-LEON,2024,Barmm,Lanao Del Sur,MARAWI CITY,5,25,1,,,,0,5,5,,,,
KRISTINE-LEON,2024,Barmm,Lanao Del Sur,MAROGONG,1,5,1,,,,0,1,1,,,,
KRISTINE-LEON,2024,Barmm,Lanao Del Sur,MASIU,5,25,1,,,,1,0,1,,,,
KRISTINE-LEON,2024,Barmm,Maguindanao Del Norte,NORTHERN KABUNTALAN,3346,16730,10,,,,,,,,,,
KRISTINE-LEON,2024,Barmm,Maguindanao Del Sur,PAGALUNGAN,9529,47645,12,,,,,,,,,,
KRISTINE-LEON,2024,Barmm,Maguindanao Del Sur,PAGLAT,3425,17125,8,,,,,,,,,,
KRISTINE-LEON,2024,Barmm,Maguindanao Del Sur,PANDAG,1725,8625,7,,,,,,,,,,
KRISTINE-LEON,2024,Barmm,Maguindanao Del Sur,RAJAH BUAYAN,1304,6520,9,,,,,,,,,,
KRISTINE-LEON,2024,Barmm,Maguindanao Del Sur,SHARIFF AGUAK,1425,7125,5,,,,,,,,,,
KRISTINE-LEON,2024,Barmm,Maguindanao Del Sur,SHARIFF SAYDONA MUSTAPHA,5646,28230,16,,,,,,,,,,
KRISTINE-LEON,2024,Barmm,Lanao Del Sur,SULTAN DUMALONDONG,194,970,5,,,,88,106,194,,,,
KRISTINE-LEON,2024,Barmm,Maguindanao Del Norte,SULTAN KUDARAT,9059,45295,14,,,,0,1,1,,,,
KRISTINE-LEON,2024,Barmm,Maguindanao Del Sur,SULTAN SA BARONGIS,4514,22570,7,,,,,,,,,,
KRISTINE-LEON,2024,Barmm,Maguindanao Del Norte,SULTAN SUMAGKA,4281,21405,9,,,,,,,,,,
KRISTINE-LEON,2024,Barmm,Maguindanao Del Sur,TALAYAN,3135,15675,9,,,,,,,,,,
KRISTINE-LEON,2024,Barmm,Lanao Del Sur,TAMPARAN,328,1640,7,,,,1,7,8,,,,
KRISTINE-LEON,2024,Barmm,Maguindanao Del Norte,UPI,94,345,5,,,,0,3,3,,,,
GORING-HANNA-INENG,2023,Car,Abra,ABUCAY,115,469,1,,,,,,,,,,
KRISTINE-LEON,2024,Car,Abra,ABUCAY,63,197,3,,,,,,,0,8550,['RELIEF ASSISTANCE'],['FINANCIAL / SOCIAL ASSISTANCE']
KRISTINE-LEON,2024,Car,Ifugao,AGUINALDO,14,29,2,,,,1,0,1,34,36485.5,"['FAMILY FOOD PACK', 'FAMILY KIT', 'HYGIENE KIT', 'KITCHEN KIT', 'SLEEPING KIT']","['FAMILY FOOD PACK', 'HYGIENE KIT', 'KITCHEN KIT', 'OTHERS', 'SLEEPING KIT']"
KRISTINE-LEON,2024,Car,Ifugao,ALFONSO LISTA,52,185,6,,,,,,,,,,
KRISTINE-LEON,2024,Car,Ifugao,ASIPULO,68,273,6,,,,0,4,4,58,104410.3,"['FAMILY FOOD PACK', 'RELIEF ASSISTANCE']","['FAMILY FOOD PACK', 'FINANCIAL / SOCIAL ASSISTANCE']"
FABIAN,2021,Car,Benguet,BAGUIO CITY,73,308,23,0,3,1,1,29,30,0,29700,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
GORING-HANNA-INENG,2023,Car,Benguet,BAGUIO CITY,27,121,12,,,,0,12,12,0,17600,['RELIEF ASSISTANCE'],['FINANCIAL / SOCIAL ASSISTANCE']
HENRY,2022,Car,Benguet,BAGUIO CITY,31,141,9,,,,0,7,7,,,,
KRISTINE-LEON,2024,Car,Benguet,BAGUIO CITY,20,82,11,,,,0,6,6,14,70766.5,"['FAMILY FOOD PACK', 'FAMILY KIT', 'HYGIENE KIT', 'KITCHEN KIT', 'RELIEF ASSISTANCE', 'SLEEPING KIT']","['FAMILY FOOD PACK', 'FINANCIAL / SOCIAL ASSISTANCE', 'HYGIENE KIT', 'KITCHEN KIT', 'OTHERS', 'SLEEPING KIT']"
FABIAN,2021,Car,Benguet,BAKUN,1,3,1,,,,0,1,1,0,2000,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
HENRY,2022,Car,Benguet,BAKUN,3,10,2,,,,,,,,,,
FABIAN,2021,Car,Kalinga,BALBALAN,7,45,1,,,,1,0,1,0,5941.5,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
KRISTINE-LEON,2024,Car,Kalinga,BALBALAN,33,175,7,,,,0,17,17,0,27630,['RELIEF ASSISTANCE'],['FINANCIAL / SOCIAL ASSISTANCE']
KRISTINE-LEON,2024,Car,Ifugao,BANAUE,7,23,4,,,,0,3,3,8,17347.5,"['FAMILY KIT', 'HYGIENE KIT', 'KITCHEN KIT', 'RELIEF ASSISTANCE']","['FINANCIAL / SOCIAL ASSISTANCE', 'HYGIENE KIT', 'KITCHEN KIT', 'OTHERS']"
FABIAN,2021,Car,Abra,BANGUED,24,110,3,,,,0,1,1,,,,
GORING-HANNA-INENG,2023,Car,Abra,BANGUED,9,15,1,,,,,,,,,,
KRISTINE-LEON,2024,Car,Mountain Province,BARLIG,7,20,4,,,,,,,,,,
FABIAN,2021,Car,Mountain Province,BAUKO,1,2,1,,,,,,,,,,
KRISTINE-LEON,2024,Car,Mountain Province,BAUKO,18,55,8,0,3,0,1,5,6,23,52465.41,"['FAMILY FOOD PACK', 'FAMILY KIT', 'FINANCIAL', 'HYGIENE KIT', 'KITCHEN KIT', 'RELIEF ASSISTANCE', 'SLEEPING KIT']","['FAMILY FOOD PACK', 'FINANCIAL / SOCIAL ASSISTANCE', 'HYGIENE KIT', 'KITCHEN KIT', 'OTHERS', 'SLEEPING KIT']"
GORING-HANNA-INENG,2023,Car,Mountain Province,BESAO,22,79,2,,,,,,,82,98560,"['FAMILY FOOD PACK', 'FAMILY KIT', 'HYGIENE KIT', 'SLEEPING KIT']","['FAMILY FOOD PACK', 'HYGIENE KIT', 'OTHERS', 'SLEEPING KIT']"
KRISTINE-LEON,2024,Car,Mountain Province,BESAO,43,119,3,,,,,,,84,59640,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
FABIAN,2021,Car,Benguet,BOKOD,4,15,1,,,,0,1,1,8,14600.6,"['FAMILY FOOD PACK', 'HYGIENE KIT']","['FAMILY FOOD PACK', 'HYGIENE KIT']"
KRISTINE-LEON,2024,Car,Benguet,BOKOD,3,8,1,,,,,,,,,,
GORING-HANNA-INENG,2023,Car,Abra,BOLINEY,528,2900,5,,,,,,,,,,
KRISTINE-LEON,2024,Car,Abra,BOLINEY,959,4555,8,,,,,,,0,62010,['RELIEF ASSISTANCE'],['FINANCIAL / SOCIAL ASSISTANCE']
KRISTINE-LEON,2024,Car,Mountain Province,BONTOC,1,1,1,,,,,,,,,,
HENRY,2022,Car,Benguet,BUGUIAS,108,431,4,,,,0,3,3,,,,
KRISTINE-LEON,2024,Car,Benguet,BUGUIAS,300,1031,13,1,0,0,0,14,14,245,172837.7,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
KRISTINE-LEON,2024,Car,Apayao,CALANASAN,1078,4261,9,,,,0,2,2,90,575303.5,"['FAMILY FOOD PACK', 'RELIEF ASSISTANCE']","['FAMILY FOOD PACK', 'FINANCIAL / SOCIAL ASSISTANCE']"
GORING-HANNA-INENG,2023,Car,Apayao,CONNER,3,11,1,,,,,,,0,1650,['RELIEF ASSISTANCE'],['FINANCIAL / SOCIAL ASSISTANCE']
KRISTINE-LEON,2024,Car,Apayao,CONNER,200,762,13,,,,0,1,1,207,258541,"['FAMILY FOOD PACK', 'FINANCIAL', 'HYGIENE KIT', 'RELIEF ASSISTANCE']","['FAMILY FOOD PACK', 'FINANCIAL / SOCIAL ASSISTANCE', 'HYGIENE KIT']"
FABIAN,2021,Car,Abra,DANGLAS,135,270,1,,,,,,,0,74250,,
GORING-HANNA-INENG,2023,Car,Abra,DOLORES,259,834,2,,,,,,,0,155400,['RELIEF ASSISTANCE'],['FINANCIAL / SOCIAL ASSISTANCE']
KRISTINE-LEON,2024,Car,Abra,DOLORES,9,32,1,,,,,,,0,12000,['RELIEF ASSISTANCE'],['FINANCIAL / SOCIAL ASSISTANCE']
KRISTINE-LEON,2024,Car,Apayao,FLORA,223,796,12,,,,,,,224,202938.4,"['FAMILY FOOD PACK', 'RELIEF ASSISTANCE']","['FAMILY FOOD PACK', 'FINANCIAL / SOCIAL ASSISTANCE']"
KRISTINE-LEON,2024,Car,Ifugao,HUNGDUAN,6,24,4,,,,0,6,6,,,,
FABIAN,2021,Car,Benguet,ITOGON,36,142,7,,,,0,3,3,,,,
GORING-HANNA-INENG,2023,Car,Benguet,ITOGON,1,4,1,,,,,,,,,,
HENRY,2022,Car,Benguet,ITOGON,4,21,2,,,,0,1,1,,,,
KRISTINE-LEON,2024,Car,Benguet,ITOGON,46,99,5,,,,,,,149,197250.96,"['FAMILY FOOD PACK', 'FAMILY KIT', 'HYGIENE KIT', 'KITCHEN KIT', 'RELIEF ASSISTANCE', 'SLEEPING KIT']","['FAMILY FOOD PACK', 'FINANCIAL / SOCIAL ASSISTANCE', 'HYGIENE KIT', 'KITCHEN KIT', 'OTHERS', 'SLEEPING KIT']"
FABIAN,2021,Car,Benguet,KABAYAN,2,9,1,,,,0,1,1,,,,
GORING-HANNA-INENG,2023,Car,Benguet,KABAYAN,95,426,1,,,,,,,,,,
KRISTINE-LEON,2024,Car,Apayao,KABUGAO,830,3535,18,,,,0,15,15,35,39749.75,"['FAMILY FOOD PACK', 'RELIEF ASSISTANCE']","['FAMILY FOOD PACK', 'FINANCIAL / SOCIAL ASSISTANCE']"
GORING-HANNA-INENG,2023,Car,Benguet,KAPANGAN,1,6,1,,,,0,1,1,,,,
KRISTINE-LEON,2024,Car,Ifugao,KIANGAN,46,182,7,,,,1,2,3,124,145867.5,"['FAMILY FOOD PACK', 'FAMILY KIT', 'FINANCIAL', 'HYGIENE KIT', 'KITCHEN KIT', 'RELIEF ASSISTANCE', 'SLEEPING KIT']","['FAMILY FOOD PACK', 'FINANCIAL / SOCIAL ASSISTANCE', 'HYGIENE KIT', 'KITCHEN KIT', 'OTHERS', 'SLEEPING KIT']"
FABIAN,2021,Car,Benguet,KIBUNGAN,4,25,1,,,,,,,0,5100,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
GORING-HANNA-INENG,2023,Car,Benguet,KIBUNGAN,4,15,2,,,,,,,,,,
HENRY,2022,Car,Benguet,KIBUNGAN,2,2,1,,,,,,,,,,
KRISTINE-LEON,2024,Car,Benguet,KIBUNGAN,11,34,2,,,,,,,1,13500,"['FINANCIAL', 'RELIEF ASSISTANCE']",['FINANCIAL / SOCIAL ASSISTANCE']
FABIAN,2021,Car,Benguet,LA TRINIDAD,19,77,7,,,,1,7,8,21,22261.97,"['FAMILY FOOD PACK', 'FAMILY KIT', 'HYGIENE KIT']","['FAMILY FOOD PACK', 'HYGIENE KIT', 'OTHERS']"
HENRY,2022,Car,Benguet,LA TRINIDAD,3,8,3,,,,0,1,1,,,,
KRISTINE-LEON,2024,Car,Benguet,LA TRINIDAD,1,2,1,,,,0,1,1,2,10000,"['FINANCIAL', 'RELIEF ASSISTANCE']",['FINANCIAL / SOCIAL ASSISTANCE']
KRISTINE-LEON,2024,Car,Abra,LACUB,4,15,1,,,,,,,,,,
KRISTINE-LEON,2024,Car,Abra,LAGANGILANG,106,338,1,,,,,,,106,85477.78,"['FAMILY FOOD PACK', 'RELIEF ASSISTANCE']","['FAMILY FOOD PACK', 'FINANCIAL / SOCIAL ASSISTANCE']"
GORING-HANNA-INENG,2023,Car,Abra,LAGAYAN,250,710,2,,,,,,,,,,
HENRY,2022,Car,Abra,LAGAYAN,169,356,1,,,,,,,169,114582,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
KRISTINE-LEON,2024,Car,Ifugao,LAMUT,9,27,3,,,,,,,2,5947,"['HYGIENE KIT', 'RELIEF ASSISTANCE']","['FINANCIAL / SOCIAL ASSISTANCE', 'HYGIENE KIT']"
GORING-HANNA-INENG,2023,Car,Abra,LANGIDEN,543,1872,6,,,,22,54,76,,,,
FABIAN,2021,Car,Abra,LICUAN BAAY,2,9,1,,,,,,,,,,
GORING-HANNA-INENG,2023,Car,Abra,LICUAN BAAY,919,3388,7,,,,,,,,,,
HENRY,2022,Car,Abra,LICUAN BAAY,145,490,1,,,,,,,145,98310,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
KRISTINE-LEON,2024,Car,Abra,LUBA,5,15,2,,,,,,,0,3750,['RELIEF ASSISTANCE'],['FINANCIAL / SOCIAL ASSISTANCE']
FABIAN,2021,Car,Kalinga,LUBUAGAN,1,6,1,,,,1,0,1,0,6400,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
KRISTINE-LEON,2024,Car,Kalinga,LUBUAGAN,78,382,8,,,,0,17,17,156,123684.6,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
GORING-HANNA-INENG,2023,Car,Apayao,LUNA,524,2049,13,,,,,,,409,332321.5,"['FAMILY FOOD PACK', 'HYGIENE KIT', 'RELIEF ASSISTANCE']","['FAMILY FOOD PACK', 'FINANCIAL / SOCIAL ASSISTANCE', 'HYGIENE KIT']"
KRISTINE-LEON,2024,Car,Apayao,LUNA,79,237,9,,,,0,19,19,10,97234,"['AICS', 'RELIEF ASSISTANCE']",['FINANCIAL / SOCIAL ASSISTANCE']
FABIAN,2021,Car,Abra,MALIBCONG,656,2660,9,,,,,,,0,987,,
GORING-HANNA-INENG,2023,Car,Abra,MALIBCONG,77,262,1,,,,,,,,,,
KRISTINE-LEON,2024,Car,Abra,MALIBCONG,16,44,3,,,,,,,,,,
KRISTINE-LEON,2024,Car,Abra,MANABO,16,65,1,,,,,,,0,5600,['RELIEF ASSISTANCE'],['FINANCIAL / SOCIAL ASSISTANCE']
HENRY,2022,Car,Benguet,MANKAYAN,1,6,1,,,,,,,,,,
KRISTINE-LEON,2024,Car,Benguet,MANKAYAN,244,1181,9,,,,0,3,3,440,345358.4,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
KRISTINE-LEON,2024,Car,Ifugao,MAYOYAO,284,1160,21,,,,0,13,13,0,5100,['RELIEF ASSISTANCE'],['FINANCIAL / SOCIAL ASSISTANCE']
KRISTINE-LEON,2024,Car,Mountain Province,NATONIN,71,228,11,,,,0,44,44,7,4970,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
KRISTINE-LEON,2024,Car,Mountain Province,PARACELIS,365,1417,6,,,,0,22,22,261,342080.67,"['FAMILY FOOD PACK', 'FAMILY KIT', 'HYGIENE KIT', 'KITCHEN KIT', 'RELIEF ASSISTANCE', 'SLEEPING KIT']","['FAMILY FOOD PACK', 'FINANCIAL / SOCIAL ASSISTANCE', 'HYGIENE KIT', 'KITCHEN KIT', 'OTHERS', 'SLEEPING KIT']"
KRISTINE-LEON,2024,Car,Kalinga,PASIL,135,577,12,0,1,0,1,42,43,0,112000,['RELIEF ASSISTANCE'],['FINANCIAL / SOCIAL ASSISTANCE']
FABIAN,2021,Car,Abra,PEÑARRUBIA,3,10,1,,,,,,,0,7200,,
GORING-HANNA-INENG,2023,Car,Abra,PILAR,77,389,1,,,,,,,,,,
KRISTINE-LEON,2024,Car,Abra,PILAR,4,13,1,,,,,,,0,6304,['RELIEF ASSISTANCE'],['FINANCIAL / SOCIAL ASSISTANCE']
GORING-HANNA-INENG,2023,Car,Kalinga,PINUKPUK,5,15,3,,,,1,4,5,0,1500,['RELIEF ASSISTANCE'],['FINANCIAL / SOCIAL ASSISTANCE']
KRISTINE-LEON,2024,Car,Kalinga,PINUKPUK,50,195,10,,,,0,50,50,,,,
KRISTINE-LEON,2024,Car,Apayao,PUDTOL,286,949,13,,,,,,,247,244823.95,"['FAMILY FOOD PACK', 'RELIEF ASSISTANCE']","['FAMILY FOOD PACK', 'FINANCIAL / SOCIAL ASSISTANCE']"
GORING-HANNA-INENG,2023,Car,Kalinga,RIZAL,2,6,3,,,,0,2,2,12,14893.86,"['FAMILY FOOD PACK', 'FAMILY KIT', 'HYGIENE KIT', 'SLEEPING KIT']","['FAMILY FOOD PACK', 'HYGIENE KIT', 'OTHERS', 'SLEEPING KIT']"
KRISTINE-LEON,2024,Car,Kalinga,RIZAL,302,1274,7,,,,1,10,11,350,243691,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
GORING-HANNA-INENG,2023,Car,Mountain Province,SABANGAN,15,57,5,,,,,,,22,15840,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
KRISTINE-LEON,2024,Car,Mountain Province,SABANGAN,9,30,6,2,0,0,0,2,2,0,10000,['FINANCIAL'],['FINANCIAL / SOCIAL ASSISTANCE']
FABIAN,2021,Car,Benguet,SABLAN,8,25,2,,,,,,,,,,
KRISTINE-LEON,2024,Car,Benguet,SABLAN,5,13,2,,,,0,5,5,,,,
GORING-HANNA-INENG,2023,Car,Abra,SAN JUAN CITY,17,54,2,,,,,,,,,,
KRISTINE-LEON,2024,Car,Abra,SAN JUAN CITY,11,33,3,,,,,,,0,6765,['RELIEF ASSISTANCE'],['FINANCIAL / SOCIAL ASSISTANCE']
FABIAN,2021,Car,Abra,SAN QUINTIN,249,987,2,,,,,,,0,47750,,
GORING-HANNA-INENG,2023,Car,Apayao,SANTA MARCELA,3,15,1,,,,,,,6,5151,"['FAMILY FOOD PACK', 'HYGIENE KIT']","['FAMILY FOOD PACK', 'HYGIENE KIT']"
KRISTINE-LEON,2024,Car,Apayao,SANTA MARCELA,245,937,11,,,,0,9,9,348,281479.25,"['AICS', 'FAMILY FOOD PACK', 'HYGIENE KIT']","['FAMILY FOOD PACK', 'FINANCIAL / SOCIAL ASSISTANCE', 'HYGIENE KIT']"
GORING-HANNA-INENG,2023,Car,Kalinga,TABUK,55,197,6,,,,,,,148,264431.89,"['FAMILY FOOD PACK', 'KITCHEN KIT', 'RELIEF ASSISTANCE', 'SLEEPING KIT']","['FAMILY FOOD PACK', 'FINANCIAL / SOCIAL ASSISTANCE', 'KITCHEN KIT', 'SLEEPING KIT']"
KRISTINE-LEON,2024,Car,Kalinga,TABUK,337,1080,22,,,,1,16,17,0,247367.56,['RELIEF ASSISTANCE'],['FINANCIAL / SOCIAL ASSISTANCE']
KRISTINE-LEON,2024,Car,Mountain Province,TADIAN,29,74,8,,,,0,8,8,35,33196.7,"['FAMILY FOOD PACK', 'HYGIENE KIT']","['FAMILY FOOD PACK', 'HYGIENE KIT']"
KRISTINE-LEON,2024,Car,Kalinga,TANUDAN,3,15,2,,,,0,3,3,,,,
GORING-HANNA-INENG,2023,Car,Abra,TINEG,1877,5646,10,,,,,,,,,,
KRISTINE-LEON,2024,Car,Kalinga,TINGLAYAN,87,439,12,,,,0,6,6,0,3000,['RELIEF ASSISTANCE'],['FINANCIAL / SOCIAL ASSISTANCE']
FABIAN,2021,Car,Benguet,TUBA,14,58,6,,,,0,5,5,,,,
HENRY,2022,Car,Benguet,TUBA,2,3,1,,,,,,,,,,
KRISTINE-LEON,2024,Car,Benguet,TUBA,2,7,2,,,,,,,0,815,['RELIEF ASSISTANCE'],['FINANCIAL / SOCIAL ASSISTANCE']
FABIAN,2021,Car,Benguet,TUBLAY,5,23,3,,,,1,4,5,32,38711.6,"['FAMILY FOOD PACK', 'FAMILY KIT', 'HYGIENE KIT']","['FAMILY FOOD PACK', 'HYGIENE KIT', 'OTHERS']"
KRISTINE-LEON,2024,Car,Benguet,TUBLAY,108,428,8,,,,,,,,,,
GORING-HANNA-INENG,2023,Car,Abra,TUBO,1393,5224,10,,,,,,,,,,
KRISTINE-LEON,2024,Car,Abra,VILLAVICIOSA,3,7,1,,,,,,,0,3900,['RELIEF ASSISTANCE'],['FINANCIAL / SOCIAL ASSISTANCE']
FABIAN,2021,Ncr,Ncr,CALOOCAN CITY,116,368,3,,,,,,,,,,
GORING-HANNA-INENG,2023,Ncr,Ncr,CALOOCAN CITY,1955,7820,8,,,,,,,2000,1567860,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
KRISTINE-LEON,2024,Ncr,Ncr,CALOOCAN CITY,6400,25624,8,,,,,,,6400,4511704,['BOX'],['OTHERS']
FABIAN,2021,Ncr,Ncr,LAS PIÑAS,210,588,2,,,,,,,,,,
KRISTINE-LEON,2024,Ncr,Ncr,LAS PIÑAS,1700,7132,6,,,,,,,1700,1072605,['BOX'],['OTHERS']
KRISTINE-LEON,2024,Ncr,Ncr,MAKATI,501,1142,8,,,,,,,,,,
FABIAN,2021,Ncr,Ncr,MALABON CITY,91,372,8,,,,,,,,,,
KRISTINE-LEON,2024,Ncr,Ncr,MALABON CITY,207,819,9,,,,,,,,,,
KRISTINE-LEON,2024,Ncr,Ncr,MANDALUYONG CITY,143,548,5,,,,,,,90,62663.4,['BOX'],['OTHERS']
FABIAN,2021,Ncr,Ncr,MANILA CITY,401,1474,7,,,,20,0,20,,,,
GORING-HANNA-INENG,2023,Ncr,Ncr,MANILA CITY,79,260,1,,,,,,,890,697697.7,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
KRISTINE-LEON,2024,Ncr,Ncr,MANILA CITY,7000,28976,22,,,,,,,7000,32729700,['BOX'],['OTHERS']
FABIAN,2021,Ncr,Ncr,MARIKINA CITY,3403,14837,14,,,,,,,500,257500,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
KRISTINE-LEON,2024,Ncr,Ncr,MARIKINA CITY,26200,106157,0,,,,,,,26200,17083507.32,['BOX'],['OTHERS']
FABIAN,2021,Ncr,Ncr,MUNTINLUPA,30,115,3,,,,,,,,,,
KRISTINE-LEON,2024,Ncr,Ncr,MUNTINLUPA,621,2484,0,,,,,,,621,390770.46,['BOX'],['OTHERS']
KRISTINE-LEON,2024,Ncr,Ncr,NAVOTAS,533,2165,12,,,,,,,,,,
FABIAN,2021,Ncr,Ncr,PARAÑAQUE,184,641,7,,,,,,,,,,
KRISTINE-LEON,2024,Ncr,Ncr,PARAÑAQUE,1000,3906,11,,,,,,,1000,696260,['BOX'],['OTHERS']
FABIAN,2021,Ncr,Ncr,PASAY CITY,43,176,4,,,,,,,,,,
KRISTINE-LEON,2024,Ncr,Ncr,PASAY CITY,430,1987,22,,,,,,,430,272340.5,['BOX'],['OTHERS']
FABIAN,2021,Ncr,Ncr,PASIG,187,727,9,,,,,,,,,,
KRISTINE-LEON,2024,Ncr,Ncr,PASIG,1358,5028,17,,,,,,,,,,
FABIAN,2021,Ncr,Ncr,PATEROS,29,106,3,,,,,,,,,,
KRISTINE-LEON,2024,Ncr,Ncr,PATEROS,500,1966,1,,,,,,,500,271750,['BOX'],['OTHERS']
FABIAN,2021,Ncr,Ncr,QUEZON CITY,1304,5211,18,,,,,,,2500,1242320,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
GORING-HANNA-INENG,2023,Ncr,Ncr,QUEZON CITY,711,2144,9,,,,,,,1685,1320922.05,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
KRISTINE-LEON,2024,Ncr,Ncr,QUEZON CITY,7226,27832,30,,,,,,,7226,4773654.15,['BOX'],['OTHERS']
FABIAN,2021,Ncr,Ncr,SAN JUAN CITY,21,71,3,,,,,,,,,,
GORING-HANNA-INENG,2023,Ncr,Ncr,SAN JUAN CITY,6,18,2,,,,,,,,,,
KRISTINE-LEON,2024,Ncr,Ncr,SAN JUAN CITY,2000,7959,7,,,,,,,2000,1420000,['BOX'],['OTHERS']
FABIAN,2021,Ncr,Ncr,TAGUIG CITY,264,987,13,,,,,,,,,,
KRISTINE-LEON,2024,Ncr,Ncr,TAGUIG CITY,1519,6055,6,,,,,,,1500,988350,['BOX'],['OTHERS']
FABIAN,2021,Ncr,Ncr,VALENZUELA,387,1420,17,,,,,,,,,,
GORING-HANNA-INENG,2023,Ncr,Ncr,VALENZUELA,3,9,1,,,,,,,,,,
KRISTINE-LEON,2024,Ncr,Ncr,VALENZUELA,750,2920,7,,,,,,,750,496780.5,['BOX'],['OTHERS']
